	20h	Normalized1	
		20h	
5.01313028	1290.54726368159	0.308027923211169	1297
5.039390845	1288.55721393035	0.306282722513089	1295
5.06565141	1326.36815920398	0.339441535776614	1333
5.091911975	1260.69651741294	0.281849912739965	1267
5.11817254	1184.07960199005	0.214659685863874	1190
5.144433105	1214.92537313433	0.241710296684119	1221
5.17069367	1281.592039801	0.300174520069808	1288
5.196954235	1276.61691542289	0.295811518324607	1283
5.2232148	1209.95024875622	0.237347294938918	1216
5.249475365	1223.88059701493	0.24956369982548	1230
5.27573593	1303.48258706468	0.319371727748691	1310
5.301996495	1293.53233830846	0.31064572425829	1300
5.32825706	1299.50248756219	0.315881326352531	1306
5.354517625	1259.70149253731	0.280977312390925	1266
5.38077819	1270.64676616915	0.290575916230366	1277
5.407038755	1263.6815920398	0.284467713787086	1270
5.43329932	1251.74129353234	0.273996509598604	1258
5.459559885	1250.74626865672	0.273123909249564	1257
5.48582045	1233.83084577114	0.258289703315881	1240
5.512081015	1251.74129353234	0.273996509598604	1258
5.53834158	1223.88059701493	0.24956369982548	1230
5.564602145	1228.85572139303	0.253926701570681	1235
5.59086271	1287.56218905473	0.305410122164049	1294
5.617123275	1231.8407960199	0.256544502617801	1238
5.64338384	1222.8855721393	0.24869109947644	1229
5.669644405	1231.8407960199	0.256544502617801	1238
5.69590497	1185.07462686567	0.215532286212914	1191
5.722165535	1225.87064676617	0.25130890052356	1232
5.7484261	1178.10945273632	0.209424083769634	1184
5.774686665	1241.79104477612	0.265270506108202	1248
5.80094723	1280.59701492537	0.299301919720768	1287
5.827207795	1261.69154228856	0.282722513089005	1268
5.85346836	1194.02985074627	0.223385689354276	1200
5.879728925	1209.95024875622	0.237347294938918	1216
5.90598949	1185.07462686567	0.215532286212914	1191
5.932250055	1210.94527363184	0.238219895287958	1217
5.95851062	1188.05970149254	0.218150087260035	1194
5.984771185	1189.05472636816	0.219022687609075	1195
6.01103175	1214.92537313433	0.241710296684119	1221
6.037292315	1169.15422885572	0.201570680628272	1175
6.06355288	1210.94527363184	0.238219895287958	1217
6.089813445	1233.83084577114	0.258289703315881	1240
6.11607401	1189.05472636816	0.219022687609075	1195
6.142334575	1201.99004975124	0.230366492146597	1208
6.16859514	1210.94527363184	0.238219895287958	1217
6.194855705	1161.19402985075	0.194589877835951	1167
6.22111627	1235.82089552239	0.260034904013962	1242
6.247376835	1220.89552238806	0.24694589877836	1227
6.2736374	1157.21393034826	0.191099476439791	1163
6.299897965	1101.49253731343	0.142233856893543	1107
6.32615853	1263.6815920398	0.284467713787086	1270
6.352419095	1243.78109452736	0.267015706806283	1250
6.378679661	1171.14427860697	0.203315881326353	1177
6.404940226	1184.07960199005	0.214659685863874	1190
6.431200791	1174.12935323383	0.205933682373473	1180
6.457461356	1235.82089552239	0.260034904013962	1242
6.483721921	1212.93532338308	0.239965095986038	1219
6.509982486	1097.51243781095	0.138743455497382	1103
6.536243051	1220.89552238806	0.24694589877836	1227
6.562503616	1243.78109452736	0.267015706806283	1250
6.588764181	1204.97512437811	0.232984293193717	1211
6.615024746	1185.07462686567	0.215532286212914	1191
6.641285311	1176.11940298507	0.207678883071553	1182
6.667545876	1209.95024875622	0.237347294938918	1216
6.693806441	1224.87562189055	0.25043630017452	1231
6.720067006	1227.86069651741	0.253054101221641	1234
6.746327571	1216.91542288557	0.243455497382199	1223
6.772588136	1222.8855721393	0.24869109947644	1229
6.798848701	1209.95024875622	0.237347294938918	1216
6.825109266	1206.96517412935	0.234729493891798	1213
6.851369831	1137.31343283582	0.173647469458988	1143
6.877630396	1136.3184079602	0.172774869109948	1142
6.903890961	1226.86567164179	0.2521815008726	1233
6.930151526	1164.17910447761	0.197207678883072	1170
6.956412091	1211.94029850746	0.239092495636998	1218
6.982672656	1189.05472636816	0.219022687609075	1195
7.008933221	1188.05970149254	0.218150087260035	1194
7.035193786	1213.93034825871	0.240837696335079	1220
7.061454351	1182.08955223881	0.212914485165794	1188
7.087714916	1223.88059701493	0.24956369982548	1230
7.113975481	1180.09950248756	0.211169284467714	1186
7.140236046	1185.07462686567	0.215532286212914	1191
7.166496611	1086.5671641791	0.129144851657941	1092
7.192757176	1180.09950248756	0.211169284467714	1186
7.219017741	1195.02487562189	0.224258289703316	1201
7.245278306	1166.16915422886	0.198952879581152	1172
7.271538871	1110.44776119403	0.150087260034904	1116
7.297799436	1184.07960199005	0.214659685863874	1190
7.324060001	1109.45273631841	0.149214659685864	1115
7.350320566	1232.83582089552	0.257417102966841	1239
7.376581131	1148.25870646766	0.183246073298429	1154
7.402841696	1169.15422885572	0.201570680628272	1175
7.429102261	1237.81094527363	0.261780104712042	1244
7.455362826	1151.24378109453	0.18586387434555	1157
7.481623391	1183.08457711443	0.213787085514834	1189
7.507883956	1080.59701492537	0.1239092495637	1086
7.534144521	1218.90547263682	0.245200698080279	1225
7.560405086	1144.27860696517	0.179755671902269	1150
7.586665651	1158.20895522388	0.191972076788831	1164
7.612926216	1185.07462686567	0.215532286212914	1191
7.639186781	1158.20895522388	0.191972076788831	1164
7.665447346	1148.25870646766	0.183246073298429	1154
7.691707911	1199.00497512438	0.227748691099476	1205
7.717968476	1230.84577114428	0.255671902268761	1237
7.744229041	1149.25373134328	0.184118673647469	1155
7.770489606	1210.94527363184	0.238219895287958	1217
7.796750171	1137.31343283582	0.173647469458988	1143
7.823010736	1178.10945273632	0.209424083769634	1184
