	18h	Normalized1
		18h
13.101384303	1130	0.142361111111111
13.127644868	1113	0.127604166666667
13.153905433	1115	0.129340277777778
13.180165998	1145	0.155381944444444
13.206426563	1088	0.105902777777778
13.232687128	1129	0.141493055555556
13.258947693	1131	0.143229166666667
13.285208258	1109	0.124131944444444
13.311468823	1095	0.111979166666667
13.337729388	1160	0.168402777777778
13.363989953	1145	0.155381944444444
13.390250518	1087	0.105034722222222
13.416511083	1060	0.0815972222222222
13.442771648	1192	0.196180555555556
13.469032213	1095	0.111979166666667
13.495292778	1107	0.122395833333333
13.521553343	1102	0.118055555555556
13.547813908	1135	0.146701388888889
13.574074473	1070	0.0902777777777778
13.600335038	1084	0.102430555555556
13.626595603	1142	0.152777777777778
13.652856168	1162	0.170138888888889
13.679116733	1133	0.144965277777778
13.705377298	1126	0.138888888888889
13.731637863	1092	0.109375
13.757898428	1168	0.175347222222222
13.784158993	1112	0.126736111111111
13.810419558	1091	0.108506944444444
13.836680123	1218	0.21875
13.862940688	1139	0.150173611111111
13.889201253	1119	0.1328125
13.915461818	1136	0.147569444444444
13.941722383	1106	0.121527777777778
13.967982948	1156	0.164930555555556
13.994243513	1061	0.0824652777777778
14.020504078	1141	0.151909722222222
14.046764643	1155	0.1640625
14.073025208	1161	0.169270833333333
14.099285773	1138	0.149305555555556
14.125546338	1155	0.1640625
14.151806903	1123	0.136284722222222
14.178067468	1120	0.133680555555556
14.204328033	1076	0.0954861111111111
14.230588598	1124	0.137152777777778
14.256849163	1075	0.0946180555555556
14.283109728	1156	0.164930555555556
14.309370293	1117	0.131076388888889
14.335630858	1067	0.0876736111111111
14.361891423	1107	0.122395833333333
14.388151988	1110	0.125
14.414412553	1122	0.135416666666667
14.440673118	1110	0.125
14.466933683	1112	0.126736111111111
14.493194248	1125	0.138020833333333
14.519454814	1095	0.111979166666667
14.545715379	1179	0.184895833333333
14.571975944	1138	0.149305555555556
14.598236509	1074	0.09375
14.624497074	1137	0.1484375
14.650757639	1130	0.142361111111111
14.677018204	1072	0.0920138888888889
14.703278769	1101	0.1171875
14.729539334	1049	0.0720486111111111
14.755799899	1112	0.126736111111111
14.782060464	1090	0.107638888888889
14.808321029	1091	0.108506944444444
14.834581594	1121	0.134548611111111
14.860842159	1101	0.1171875
14.887102724	1084	0.102430555555556
14.913363289	1097	0.113715277777778
14.939623854	1089	0.106770833333333
14.965884419	1111	0.125868055555556
14.992144984	1084	0.102430555555556
15.018405549	1074	0.09375
15.044666114	1097	0.113715277777778
15.070926679	1143	0.153645833333333
15.097187244	1134	0.145833333333333
15.123447809	1120	0.133680555555556
15.149708374	1107	0.122395833333333
15.175968939	1098	0.114583333333333
15.202229504	1145	0.155381944444444
15.228490069	1100	0.116319444444444
15.254750634	1118	0.131944444444444
15.281011199	1024	0.0503472222222222
15.307271764	1083	0.1015625
15.333532329	1092	0.109375
15.359792894	1086	0.104166666666667
15.386053459	1105	0.120659722222222
15.412314024	1119	0.1328125
15.438574589	1109	0.124131944444444
15.464835154	1170	0.177083333333333
15.491095719	1147	0.157118055555556
15.517356284	1098	0.114583333333333
15.543616849	1144	0.154513888888889
15.569877414	1059	0.0807291666666667
15.596137979	1123	0.136284722222222
15.622398544	1109	0.124131944444444
15.648659109	1130	0.142361111111111
15.674919674	1121	0.134548611111111
15.701180239	1081	0.0998263888888889
15.727440804	1093	0.110243055555556
15.753701369	1089	0.106770833333333
15.779961934	1062	0.0833333333333333
15.806222499	1050	0.0729166666666667
15.832483064	1081	0.0998263888888889
15.858743629	1104	0.119791666666667
15.885004194	1113	0.127604166666667
15.911264759	1070	0.0902777777777778
15.937525324	1053	0.0755208333333333
15.963785889	1111	0.125868055555556
15.990046454	1107	0.122395833333333
16.016307019	1084	0.102430555555556
16.042567584	1070	0.0902777777777778
16.068828149	1138	0.149305555555556
16.095088714	1149	0.158854166666667
16.121349279	1059	0.0807291666666667
16.147609844	1099	0.115451388888889
16.173870409	1065	0.0859375
16.200130974	1079	0.0980902777777778
16.226391539	1142	0.152777777777778
16.252652104	1135	0.146701388888889
16.278912669	1090	0.107638888888889
16.305173234	1099	0.115451388888889
16.331433799	1082	0.100694444444444
16.357694364	1109	0.124131944444444
16.383954929	1081	0.0998263888888889
16.410215494	1082	0.100694444444444
16.436476059	1109	0.124131944444444
16.462736624	1042	0.0659722222222222
16.488997189	1085	0.103298611111111
16.515257754	1076	0.0954861111111111
16.541518319	1092	0.109375
16.567778884	1164	0.171875
16.594039449	1043	0.0668402777777778
16.620300014	1057	0.0789930555555556
16.646560579	1094	0.111111111111111
16.672821144	1093	0.110243055555556
16.699081709	1092	0.109375
16.725342274	1102	0.118055555555556
16.751602839	1115	0.129340277777778
16.777863404	1139	0.150173611111111
16.804123969	1127	0.139756944444444
16.830384534	1100	0.116319444444444
16.856645099	1128	0.140625
16.882905664	1098	0.114583333333333
16.909166229	1091	0.108506944444444
16.935426794	1100	0.116319444444444
16.961687359	1143	0.153645833333333
16.987947924	1122	0.135416666666667
17.014208489	1073	0.0928819444444444
17.040469054	1053	0.0755208333333333
17.066729619	1049	0.0720486111111111
17.092990184	1101	0.1171875
17.119250749	1044	0.0677083333333333
17.145511314	1049	0.0720486111111111
17.171771879	1069	0.0894097222222222
17.198032444	1115	0.129340277777778
17.224293009	1071	0.0911458333333333
17.250553575	1065	0.0859375
17.27681414	1076	0.0954861111111111
17.303074705	1125	0.138020833333333
17.32933527	1114	0.128472222222222
17.355595835	1110	0.125
17.3818564	1104	0.119791666666667
17.408116965	1084	0.102430555555556
17.43437753	1109	0.124131944444444
17.460638095	1132	0.144097222222222
17.48689866	1072	0.0920138888888889
17.513159225	1142	0.152777777777778
17.53941979	1058	0.0798611111111111
17.565680355	1148	0.157986111111111
17.59194092	1088	0.105902777777778
17.618201485	1094	0.111111111111111
17.64446205	1056	0.078125
17.670722615	1111	0.125868055555556
17.69698318	1108	0.123263888888889
17.723243745	1093	0.110243055555556
17.74950431	1108	0.123263888888889
17.775764875	1113	0.127604166666667
17.80202544	1107	0.122395833333333
17.828286005	1054	0.0763888888888889
